"id","answer_text","question_id","questionnaire_instance_id","user_id","comment"
"70171","NULL","1466","242","NULL","NULL"
"70172","NULL","1467","242","NULL","NULL"
"70173","NULL","1468","242","NULL","NULL"
"70174","NULL","1469","242","NULL","NULL"
"70175","80","1470","242","NULL","NULL"
"70176","NULL","1471","242","NULL","NULL"
"70177","NULL","1472","242","NULL","NULL"
"70178","NULL","1473","242","NULL","NULL"
"70179","NULL","1474","242","NULL","NULL"
"70180","NULL","3887","245","NULL","NULL"
"70181","80","3204","243","NULL","NULL"
"70182","70","3205","243","NULL","NULL"
"70183","60","3206","243","NULL","NULL"
"70184","20","3145","243","NULL","NULL"
"70185","40","3146","243","NULL","NULL"
"70186","70","3150","243","NULL","NULL"
"70187","80","3214","243","NULL","NULL"
"70188","68","3151","243","NULL","NULL"
"70189","90","3215","243","NULL","NULL"
"70190","70","3216","243","NULL","NULL"
"70191","90","3217","243","NULL","NULL"
"70192","70","3218","243","NULL","NULL"
"70193","60","3155","243","NULL","NULL"
"70194","60","3219","243","NULL","NULL"
"70195","80","3156","243","NULL","NULL"
"70196","70","3157","243","NULL","NULL"
"70197","80","3158","243","NULL","NULL"
"70198","70","3159","243","NULL","NULL"
"70199","80","3225","243","NULL","NULL"
"70200","100","3166","243","NULL","NULL"
"70201","70","3167","243","NULL","NULL"
"70202","70","3231","243","NULL","NULL"
"70203","80","3233","243","NULL","NULL"
"70204","20","3170","243","NULL","NULL"
"70205","70","3235","243","NULL","NULL"
"70206","100","3172","243","NULL","NULL"
"70207","90","3237","243","NULL","NULL"
"70208","80","3173","243","NULL","NULL"
"70209","50","3174","243","NULL","NULL"
"70210","70","3176","243","NULL","NULL"
"70211","80","3241","243","NULL","NULL"
"70212","80","3177","243","NULL","NULL"
"70213","100","3185","243","NULL","NULL"
"70214","80","3188","243","NULL","NULL"
"70215","60","3189","243","NULL","NULL"
"70216","90","3190","243","NULL","NULL"
"70217","80","3195","243","NULL","NULL"
"70218","80","3196","243","NULL","NULL"
"70219","90","3197","243","NULL","NULL"
"70220","60","3198","243","NULL","NULL"
"70221","60","3134","243","NULL","NULL"
"70222","14","3178","243","NULL","NULL"
"70223","75","3179","243","NULL","NULL"
"70224","80","3180","243","NULL","NULL"
"70225","80","3181","243","NULL","NULL"
"70226","70","3182","243","NULL","NULL"
"70227","60","3183","243","NULL","NULL"
"70228","90","3184","243","NULL","NULL"
"70229","NULL","3888","245","NULL","NULL"
"70230","NULL","3889","245","NULL","NULL"
"70231","NULL","3939","245","NULL","NULL"
"70232","NULL","3940","245","NULL","NULL"
"70233","NULL","3941","245","NULL","NULL"
"70234","NULL","3942","245","NULL","NULL"
"70235","NULL","3943","245","NULL","NULL"
"70236","NULL","3944","245","NULL","NULL"
"70237","NULL","3945","245","NULL","NULL"
"70238","NULL","3890","245","NULL","NULL"
"70239","NULL","3891","245","NULL","NULL"
"70240","NULL","3892","245","NULL","NULL"
"70241","NULL","3893","245","NULL","NULL"
"70242","NULL","3894","245","NULL","NULL"
"70243","NULL","3895","245","NULL","NULL"
"70244","NULL","3896","245","NULL","NULL"
"70245","NULL","3897","245","NULL","NULL"
"70246","NULL","3898","245","NULL","NULL"
"70247","NULL","3899","245","NULL","NULL"
"70248","NULL","3900","245","NULL","NULL"
"70249","NULL","3901","245","NULL","NULL"
"70250","NULL","3902","245","NULL","NULL"
"70251","NULL","3903","245","NULL","NULL"
"70252","NULL","3904","245","NULL","NULL"
"70253","NULL","3905","245","NULL","NULL"
"70254","NULL","3938","245","NULL","NULL"
"70255","NULL","1459","242","NULL","NULL"
"70256","NULL","1460","242","NULL","NULL"
"70258","NULL","1472","242","NULL","NULL"
"70259","NULL","1459","231","NULL","NULL"
"70260","NULL","1460","231","NULL","NULL"
