"name","alias","description","attributes","exp_status","organization","schemajson","type","backing_dataset","dataset_schema","datasource","lastmodifiedby","lastmodifieddate","views","is_inbox_required","is_audit_required"
"LEOINVRT55362","InvertedIndex","InvertedIndex for word frequency analysis","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"select * from @projectname_invertedindex\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\"{}\",\"tableName\":\"@projectname_invertedindex\",\"uniqueIdentifier\":\"\"}",0,"leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-10-29 06:20:50.084837","NULL","","false"
"LEOSNDX_26164","Soundex_Cluster_Count","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"Select Count(*) as IncidentCount from @projectname_tickets_enriched where soundex_cluster in ({cluster}) group by soundex_cluster \",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\" {'cluster':'soundex_cluster'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 09:09:00.244021","NULL","","false"
"LEOSNDX_30522","Soundex_Cluster_Details","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"Select group_by_field as ConfigurationItem, soundex_cluster as ClusterName from @projectname_tickets_enriched where soundex_cluster in ({cluster}) group by soundex_cluster\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\" {'cluster':'soundex_cluster'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 09:14:45.333200","NULL","","false"
"LEOSNDX_51588","Soundex_Cluster_Incidents_By_Assignee","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"SELECT CASE WHEN assignedto is null or assignedTo = '' THEN 'Unassigned' ELSE assignedTo END as Assignee ,COUNT(*) FROM @projectname_tickets_enriched c  JOIN @projectname_tickets i ON c.number = i.number AND soundex_cluster IN ({cluster}) GROUP BY assignedto order by Count(*) desc\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\"{'cluster':'soundex_cluster'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 09:17:11.090211","NULL","","false"
"LEOSNDX_54139","Soundex_Incident_Arrival_by_Category","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"SELECT CONCAT(DATE_FORMAT(createdDate,'%b'),' ',DATE_FORMAT(createdDAte,'%Y')) as CreatedMonthYear ,Category,COUNT(*) FROM @projectname_tickets_enriched c  JOIN @projectname_tickets i ON c.number = i.number AND soundex_cluster IN ({cluster}) GROUP BY CONCAT(DATE_FORMAT(createdDate,'%b'),' ',DATE_FORMAT(createdDAte,'%Y'))  , category\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\"   {'cluster':'soundex_cluster'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 09:18:11.323314","NULL","","false"
"LEOSNDX_93782","Soundex_Cluster_incident_count_by_close_Code","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"SELECT Category , COUNT(*) FROM @projectname_tickets_enriched c JOIN @projectname_tickets i ON c.number = i.number WHERE soundex_cluster IN ({cluster}) GROUP BY Category ORDER BY COUNT(*) DESC\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\"{'cluster':'soundex_cluster'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 09:20:53.738063","NULL","","false"
"LEOSNDX_85988","Soundex_Cluster_Incident_Details","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"SELECT c.Number,Priority, State,  Category,  ShortDescription, CreatedDate FROM @projectname_tickets_enriched c  JOIN @projectname_tickets i ON c.number = i.number AND soundex_cluster IN ({cluster})\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\"{'cluster':'soundex_cluster'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 09:21:40.853049","NULL","","false"
"LEONGRM_56554","Ngram_Cluster_Count","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"Select Count(*) as IncidentCount from @projectname_tickets_enriched where ngram in ({cluster}) group by ngram  \",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\" {'cluster':'ngram'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 10:18:36.130217","NULL","","false"
"LEONGRM_30206","Ngram_Cluster_Details","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"Select group_by_field as ConfigurationItem, ngram as ClusterName from @projectname_tickets_enriched where ngram in ({cluster}) group by ngram\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\" {'cluster':'ngram'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 10:26:54.174091","NULL","","false"
"LEONGRMC78819","Ngram Cluster_Incidents_By_Assignee","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"SELECT CASE WHEN assignedto is null or assignedTo = '' THEN 'Unassigned' ELSE assignedTo END as Assignee ,COUNT(*) FROM @projectname_tickets_enriched c  JOIN @projectname_tickets i ON c.number = i.number AND ngram IN ({cluster}) GROUP BY assignedto order by Count(*) desc\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\"{'cluster':'ngram'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 10:48:45.932371","NULL","","false"
"LEONGRMN94569","Ngram Incident_Arrival_by_Category","","{\"filter\":\"\",\"mode\":\"query\",\"Query\":\"SELECT CONCAT(DATE_FORMAT(createdDate,'%b'),' ',DATE_FORMAT(createdDAte,'%Y')) as CreatedMonthYear ,Category,COUNT(*) FROM @projectname_tickets_enriched c  JOIN @projectname_tickets i ON c.number = i.number AND ngram IN ({cluster}) GROUP BY CONCAT(DATE_FORMAT(createdDate,'%b'),' ',DATE_FORMAT(createdDAte,'%Y'))  , category\",\"Cacheable\":false,\"isStreaming\":\"false\",\"Headers\":\"\",\"defaultValues\":\"\",\"QueryParams\":\"\",\"writeMode\":\"append\",\"params\":\"   {'cluster':'ngram'}\",\"tableName\":\"\",\"uniqueIdentifier\":\"\"}","0","leo1311","NULL","r","NULL","NULL","leo1311","admin","2021-11-17 10:49:35.501689","NULL","","false"
