"id","name","selector_param_name","str_params"
"186","Generate requirement specification","requestId","{\"requestId\": \"0\", \"technology\": \"\", \"requirement_text\": \"text\"}"
"187","Generate product features","requestId","{\"requestId\": \"0\", \"requirement_spec\": \"\"}"
"188","Generate product code","requestId","{\"requestId\": \"0\", \"technology\": \"\", \"product_features\": \"\"}"
"189","Generate product code documentation/summary","requestId","{\"code\": \"\", \"requestId\": \"0\"}"
"190","Generate unit test cases","requestId","{\"code\": \"\", \"requestId\": \"0\"}"
"191","Generate functional test cases","requestId","{\"requestId\": \"0\", \"product_features\": \"\"}"
"192","APR - CI info","AlertID","{\"ci\": \"\", \"AlertID\": \"\", \"ci_type\": \"\", \"ciInfoInputCi\": \"\", \"ciInfoInputCIType\": \"\"}"
"193","APR - CI health","AlertID","{\"input\": \"\", \"AlertID\": \"\", \"ciInfoOutput\": \"\"}"
"194","APR - CI Validate Health","AlertID","{\"input\": \"\", \"AlertID\": \"\", \"ciHealthOutput\": \"\"}"
"195","APR - Suggest Bot","AlertID","{\"AlertID\": \"\", \"message\": \"\", \"ciValidateHealthOutput\": \"\"}"
"196","APR - Execute Bot","AlertID","{\"bot\": \"\", \"AlertID\": \"\", \"payload\": \"\", \"suggestBotOutput\": \"\", \"ciValidateHealthOutput\": \"\"}"
"197","Enrich ticket with missing field","ticketId","{\"project\": \"core\", \"ticketId\": \"0\", \"isInstance\": \"true\", \"adapter_instance\": \"ins0\"}"
"198","Ticket classification","ticketId","{\"ticketId\": \"0\", \"applicationId\": \"0\"}"
"199","Mapping to specific assignment group","ticketId","{\"ticketId\": \"0\"}"
"200","Ticket assignment to a specific user/bot","ticketId","{\"ticketId\": \"0\"}"
"201","Checking the assignee","ticketId","{\"ticketId\": \"0\"}"
"202","Recommend the similar tickets","ticketId","{\"ticketId\": \"0\"}"
"203","Mark ticket as processed","ticketId","{\"ticketId\": \"0\"}"
"204","Trigger Automation","ticketId","{\"ticketId\": \"0\"}"
"205","Recommend SOP","ticketId","{\"ticketId\": \"0\"}"
"206","Fetch assignee - isBot","ticketId","{\"ticketId\": \"0\"}"
"207","Testing Icap","icapId","{\"icapId\": \"4\"}"
"208","Predict Category ","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"209","Mapping to specific assignment group - Mock","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"210","Ticket assignment to a specific user/bot - Mock","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"211","Recommend SOP - Mock","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"212","Recommend the similar tickets - Mock","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"213","Mark ticket as processed - Mock","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"214","Extracting Category","requestId","{\"ticketId\": \"2\", \"requestId\": \"2\"}"
"215","Fetch Ticket","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"216","Enrich Ticket","requestId","{\"project\": \"leo1311\", \"requestId\": \"\", \"adapter_instance\": \"AIOPS-Adapter\"}"
"217","Clasify Ticket","requestId","{\"ticketId\": \"\", \"requestId\": \"\", \"applicationId\": \"\"}"
"218","Verify Ticket","requestId","{\"ticketId\": \"\", \"requestId\": \"\"}"
"219","Resolve Ticket","requestId","{\"ticketId\": \"\", \"requestId\": \"\", \"applicationId\": \"2\"}"
"220","Predict Priority - ET","requestId","{\"project\": \"\", \"ticketId\": \"\", \"requestId\": \"\", \"isInstance\": \"\", \"ticketDetails\": \"\", \"adapter_instance\": \"\"}"
"221","Classify Category - ET","requestId","{\"project\": \"\", \"ticketId\": \"\", \"requestId\": \"\", \"isInstance\": \"\", \"ticketDetails\": \"\", \"adapter_instance\": \"\"}"
"222","Fetch Entity - ET","requestId","{\"project\": \"\", \"ticketId\": \"\", \"requestId\": \"\", \"isInstance\": \"\", \"adapter_instance\": \"\"}"
"223","Predict Priority -ET","requestId","{\"project\": \"\", \"ticketId\": \"\", \"requestId\": \"\", \"isInstance\": \"\", \"adapter_instance\": \"\"}"
"224","Automated Follow Email -ET","requestId","{\"project\": \"\", \"ticketId\": \"\", \"requestId\": \"\", \"is_instance\": \"\", \"adapter_instance\": \"\"}"
"225","Related Tickets - ET","requestId","{\"project\": \"\", \"ticketId\": \"\", \"requestId\": \"\", \"is_instance\": \"\", \"adapter_instance\": \"\"}"
"226","Fetch Ticket Details -ET","requestId","{\"project\": \"\", \"ticketId\": \"\", \"requestId\": \"\", \"is_instance\": \"\", \"adapter_instance\": \"\"}"
"228","Fetch Ticket Details","ExecutionId","{\"ticketId\": \"\", \"ExecutionId\": \"\"}"
"229","Fetch Similar Tickets","ExecutionId","{\"ticketId\": \"\", \"ExecutionId\": \"\"}"
"230","Summarize Ticket","ExecutionId","{\"ticketId\": \"\", \"ExecutionId\": \"\"}"
"231","Generate First Response","ExecutionId","{\"ExecutionId\": \"\"}"
"232","Fetch Related Entities","ExecutionId","{\"ExecutionId\": \"\"}"
"233","Generate Ticket Sentiment","ExecutionId","{\"ExecutionId\": \"\"}"
"234","Predict Priority","ExecutionId","{\"ExecutionId\": \"\"}"
"235","Refresh Ticket","requestId","{\"org\": \"leo1311\", \"param\": \"%257B%257D\", \"ticketId\": \"\", \"requestId\": \"\", \"datasourceName\": \"LEALCLCL12132\"}"
"236","Recommend Ticket Category","ExecutionId","{\"ExecutionId\": \"\"}"
"237","Classify Ticket","ExecutionId","{\"ticketId\": \"INC0065735\", \"ExecutionId\": \"\", \"applicationId\": \"2\"}"
"238","Recommend Resolution","ExecutionId","{\"ticketId\": \"\", \"ExecutionId\": \"\"}"
"239","Assign Ticket","ExecutionId","{\"ticketId\": \"\", \"ExecutionId\": \"\"}"
"243","Register Order","Order Id","{\"Order Id\": \"201176\", \"Order Name\": \"HP Probook Laptop\"}"
"244","OrderPlaced","Order Id","{\"Order Id\": \"201176\", \"Supplier Name\": \"Amazon\"}"
"245","OrderFulfilled","Order Id","{\"Order Id\": \"201176\", \"Order Fulfilled Date\": \"2022-07-01 13:39:15\"}"
"246","ReachedOriginPort","Order Id","{\"Origin\": \"Mumbai\", \"Order Id\": \"201176\", \"Arrival Date\": \"2022-09-12 13:39:15\"}"
"247","ReachedInterimPort","Order Id","{\"Interim\": \"Ahmedabad\", \"Order Id\": \"201176\", \"Arrival Date\": \"2022-09-13 13:39:15\"}"
"248","ReachedDestinationPort","Order Id","{\"Order Id\": \"201176\", \"Destination\": \"Delhi\", \"Arrival Date\": \"2022-09-13 13:39:15\"}"
"249","ReachedWarehouse","Order Id","{\"Order Id\": \"201176\", \"Warehouse\": \"SafeExpress\"}"
"250","EndOrderProcessing","Order Id","{\"State\": \"\", \"Order Id\": \"\"}"
"251","OrderPlacedEnd","Order Id","{\"Order Id\": \"201976\", \"SupplierId\": \"\", \"OrderNumber\": \"\", \"SupplierName\": \"\"}"
"252","Trigger-List","guId","{\"guId\": \"83104af9-8869-406f-904a-f98869006fe9\"}"
"253","Stop_Test","guId","{\"guId\": \"83104af9-8869-406f-904a-f98869006fe9\"}"
"254","Actionable_check_event","instance_datetime","{\"endsAt\": \"\", \"labels\": \"\", \"status\": \"\", \"startsAt\": \"\", \"actionable\": \"\", \"annotations\": \"\", \"description\": \"\", \"fingerprint\": \"\", \"generatorURL\": \"\", \"metric_value\": \"\", \"instance_datetime\": \"\"}"
"255","Ticketing_and_deduplicate_event","instance_datetime","{\"metric_value\": \"\", \"instance_datetime\": \"\"}"
"256","Resolution_event","instance_datetime","{\"flag\": \"\", \"metric_value\": \"\", \"instance_datetime\": \"\", \"instance_datetime_en\": \"\"}"
"257","Closure_event","instance_datetime","{\"actioned_upon\": \"\", \"instance_datetime\": \"\"}"
"258","ReceiveEvent","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"259","Deduplicate event","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"260","Correlate event","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"261","Call Resolution","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"262","Mark event as resolved","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"263","Mark event as unresolved","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"264","Actionable check","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"isActionable\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"265","Duplicate check","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"isDuplicate\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
"266","Resolution check","workflow_param","{\"cause\": \"\", \"metric\": \"\", \"ci_name\": \"\", \"instance\": \"\", \"date_time\": \"\", \"itsm_link\": \"\", \"description\": \"\", \"itsm_number\": \"\", \"itsm_system\": \"\", \"isResolution\": \"\", \"metric_value\": \"\", \"alert_message\": \"\", \"error_message\": \"\", \"workflow_param\": \"\"}"
